"rgn_id","year","jobs"
1,1990,837697.790929513
2,1990,104098.284519892
3,1990,143077.210454168
4,1990,204459.727369987
5,1990,45036.2774535678
6,1990,783395.272090569
7,1990,132918.531988911
8,1990,81304.7213507465
9,1990,1913916.39063565
10,1990,46299.6464633066
11,1990,107562.92740752
12,1990,85631.677916077
13,1990,100006.911502917
14,1990,99501.6741618021
1,1991,836781.831712267
2,1991,103984.460914007
3,1991,142920.766338984
4,1991,204236.166112135
5,1991,44987.0336882258
6,1991,782538.688573234
7,1991,132773.195620789
8,1991,81215.8207833424
9,1991,1911823.66772529
10,1991,46249.0212994438
11,1991,107445.315476512
12,1991,85538.0461487204
13,1991,99897.5615041805
14,1991,99392.8766019103
1,1992,821775.604803913
2,1992,102119.680446409
3,1992,140357.730947537
4,1992,200573.545659084
5,1992,44180.2694757693
6,1992,768505.218103079
7,1992,130392.139262579
8,1992,79759.3562796506
9,1992,1877538.43508831
10,1992,45419.6255338969
11,1992,105518.47060109
12,1992,84004.0700498627
13,1992,98106.0724699892
14,1992,97610.4382137461
1,1993,805171.51384936
2,1993,100056.338029732
3,1993,137521.783375956
4,1993,196520.929134899
5,1993,43287.6009559397
6,1993,752977.462757413
7,1993,127757.547863883
8,1993,78147.8073380635
9,1993,1839602.50858401
10,1993,44501.9156516882
11,1993,103386.45515429
12,1993,82306.7560732652
13,1993,96123.8255634576
14,1993,95638.2056666367
1,1994,800040.602957751
2,1994,99418.7345555146
3,1994,136645.433425641
4,1994,195268.610394874
5,1994,43011.7531155776
6,1994,748179.155566529
7,1994,126943.419963746
8,1994,77649.8147626564
9,1994,1827879.74345239
10,1994,44218.3296581611
11,1994,102727.630693077
12,1994,81782.260827314
13,1994,95511.2818071978
14,1994,95028.7564962818
1,1995,806888.362428884
2,1995,100269.685843041
3,1995,137815.017891065
4,1995,196939.966162698
5,1995,43379.9021053643
6,1995,754583.019170069
7,1995,128029.962325648
8,1995,78314.4400985543
9,1995,1843525.05042686
10,1995,44596.8060562275
11,1995,103606.903699253
12,1995,82482.2568638657
13,1995,96328.7881714715
14,1995,95842.1327985865
1,1996,809108.391462048
2,1996,100545.562437726
3,1996,138194.194683258
4,1996,197481.816142236
5,1996,43499.2552236071
6,1996,756659.138108565
7,1996,128382.217044779
8,1996,78529.9102166403
9,1996,1848597.22561972
10,1996,44719.5072982348
11,1996,103891.962134792
12,1996,82709.1940877557
13,1996,96593.8219932836
14,1996,96105.8276631063
1,1997,798441.624160155
2,1997,99220.0340795007
3,1997,136372.330848062
4,1997,194878.342242604
5,1997,42925.7888769815
6,1997,746683.828201729
7,1997,126689.708044294
8,1997,77494.6221299529
9,1997,1824226.50267494
10,1997,44129.9539290704
11,1997,102522.31698425
12,1997,81618.8089967457
13,1997,95320.3908524434
14,1997,94838.829927258
1,1998,793492.543980038
2,1998,98605.0261825241
3,1998,135527.037242
4,1998,193670.403538079
5,1998,42659.7166125621
6,1998,742055.564815719
7,1998,125904.431445311
8,1998,77014.2775601762
9,1998,1812919.17230132
10,1998,43856.417738407
11,1998,101886.840135782
12,1998,81112.9009657667
13,1998,94729.5545998557
14,1998,94250.9785937404
1,1999,799389.388890111
2,1999,99337.8100645698
3,1999,136534.207285122
4,1999,195109.666379299
5,1999,42976.7425691139
6,1999,747570.155486511
7,1999,126840.091031978
8,1999,77586.6096558955
9,1999,1826391.8927127
10,1999,44182.336987021
11,1999,102644.012839189
12,1999,81715.69200751
13,1999,95433.5378900751
14,1999,94951.4053433129
1,2000,813932.834719581
2,2000,101145.082064387
3,2000,139018.200536869
4,2000,198659.33429237
5,2000,43758.6267624339
6,2000,761170.843975936
7,2000,129147.717350974
8,2000,78998.1578579418
9,2000,1859619.79381348
10,2000,44986.1547928619
11,2000,104511.435225816
12,2000,83202.3614037337
13,2000,97169.778710767
14,2000,96678.8746332916
1,2001,819186.581863454
2,2001,101797.950044822
3,2001,139915.530688525
4,2001,199941.634091102
5,2001,44041.0785208179
6,2001,766084.024740926
7,2001,129981.335829339
8,2001,79508.0725935481
9,2001,1871623.20707276
10,2001,45276.5299591841
11,2001,105186.032232962
12,2001,83739.4132954158
13,2001,97796.9870326286
14,2001,97302.9142835073
1,2002,823776.908649625
2,2002,102368.376693907
3,2002,140699.549888229
4,2002,201062.010643842
5,2002,44287.8634986261
6,2002,770376.790390512
7,2002,130709.688588978
8,2002,79953.5975123191
9,2002,1882110.88146984
10,2002,45530.2378114096
11,2002,105775.444061696
12,2002,84208.6486081254
13,2002,98344.9942133144
14,2002,97848.1529186325
1,2003,827595.054518232
2,2003,102842.846651059
3,2003,141351.682036484
4,2003,201993.918393639
5,2003,44493.1345146878
6,2003,773947.430607076
7,2003,131315.518458974
8,2003,80324.1766033529
9,2003,1890834.32808614
10,2003,45741.2671417672
11,2003,106265.705527517
12,2003,84598.9495505385
13,2003,98800.8160862161
14,2003,98301.6719683829
1,2004,829095.688247307
2,2004,103029.326069509
3,2004,141607.987460939
4,2004,202360.183133084
5,2004,44573.8115293709
6,2004,775350.787976794
7,2004,131553.625846246
8,2004,80469.8241250642
9,2004,1894262.87656928
10,2004,45824.2073284066
11,2004,106458.391432403
12,2004,84752.3482887823
13,2004,98979.9663074138
14,2004,98479.9171183206
1,2005,849412.536373491
2,2005,105554.042094414
3,2005,145078.06698913
4,2005,207318.984832069
5,2005,45666.0851620583
6,2005,794350.626508269
7,2005,134777.324961625
8,2005,82441.723410834
9,2005,1940681.46458013
10,2005,46947.1216964237
11,2005,109067.136117907
12,2005,86829.1900971876
13,2005,101405.453463491
14,2005,100893.15065449
1,2006,859416.730720062
2,2006,106797.234425536
3,2006,146786.764607111
4,2006,209760.742314068
5,2006,46203.9302861235
6,2006,803706.313770477
7,2006,136364.702701755
8,2006,83412.703927309
9,2006,1963538.3847515
10,2006,47500.0545875115
11,2006,110351.704899063
12,2006,87851.8452329316
13,2006,102599.78462863
14,2006,102081.448029632
1,2007,869745.020815142
2,2007,108080.701199071
3,2007,148550.817170656
4,2007,212281.602939348
5,2007,46759.1994337559
6,2007,813365.087754215
7,2007,138003.505110283
8,2007,84415.1403158284
9,2007,1987135.7774082
10,2007,48070.9002852685
11,2007,111677.888553562
12,2007,88907.6302910064
13,2007,103832.807330491
14,2007,103308.241470915
1,2008,878827.555566078
2,2008,109209.361554753
3,2008,150102.097059523
4,2008,214498.407852901
5,2008,47247.4943289483
6,2008,821858.860639287
7,2008,139444.641996287
8,2008,85296.667001322
9,2008,2007886.95082247
10,2008,48572.8929519704
11,2008,112844.1134579
12,2008,89836.070951678
13,2008,104917.107968375
14,2008,104387.064195693
1,2009,880963.829956466
2,2009,109474.830201932
3,2009,150466.968715926
4,2009,215019.815554074
5,2009,47362.3446332039
6,2009,823856.654205702
7,2009,139783.607263918
8,2009,85504.0081163636
9,2009,2012767.76895872
10,2009,48690.9650659172
11,2009,113118.417544247
12,2009,90054.4465550506
13,2009,105172.142906057
14,2009,104640.810690687
1,2010,889047.788312647
2,2010,110479.400353747
3,2010,151847.69363075
4,2010,216992.894556396
5,2010,47796.9541014323
6,2010,831416.581932122
7,2010,141066.298813302
8,2010,86288.6156307645
9,2010,2031237.46121127
10,2010,49137.7663085228
11,2010,114156.422222362
12,2010,90880.8101025482
13,2010,106137.230455139
14,2010,105601.022594077
1,2011,900838.198250711
2,2011,111944.560536367
3,2011,153861.473519292
4,2011,219870.619706945
5,2011,48430.8296816374
6,2011,842442.696005122
7,2011,142937.097563739
8,2011,87432.9614855646
9,2011,2058175.40837684
10,2011,49789.4235263174
11,2011,115670.346482405
12,2011,92086.0569078364
13,2011,107544.805473274
14,2011,107001.4865091
1,2012,908514.437928497
2,2012,112898.464665844
3,2012,155172.560849075
4,2012,221744.185435231
5,2012,48843.5193934549
6,2012,849621.334812727
7,2012,144155.09589227
8,2012,88177.9969085796
9,2012,2075713.57201633
10,2012,50213.6901139787
11,2012,116655.998850318
12,2012,92870.7423765249
13,2012,108461.218325789
14,2012,107913.26962167
